hole_id;samp_id;depth_from;depth_to;;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_16_04A;PR-016627-035;4;5;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-005;;;ovb
BRG_16_04A;PR-016627-036;5;6;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-006;;;ovb
BRG_16_04A;PR-016627-037;6;7;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-007;;;ovb
BRG_16_04A;PR-016627-038;7;8;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-008;;;ovb
BRG_16_04A;PR-016627-039;8;9;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-009;;;ovb
BRG_16_04A;PR-016627-040;9;10;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-010;;;ovb
BRG_16_04A;PR-016627-041;10;11;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-011;;;ovb
BRG_16_04A;PR-016627-042;11;12;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-012;;;ovb
BRG_16_04A;PR-016627-043;12;13;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-013;;;ovb
BRG_16_04A;PR-016627-044;13;14;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-014;;;ovb
BRG_16_04A;PR-016627-045;14;15;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-015;;;ovb
BRG_16_04A;PR-016627-046;15;16;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-016;;;ovb
BRG_16_04A;PR-016627-047;16;17;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-017;;;ovb
BRG_16_04A;PR-016627-048;17;18;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-018;;;ovb
BRG_16_04A;PR-016627-049;18;19;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-019;;;ovb
BRG_16_04A;PR-016627-050;19;20;0;;;;;;;;;;;;;;;;;;;;;;;PR-016627-020;;;ovb
BRG_16_04A;PR-016627-051;20;20.09;0;;3.4;23.6;36.8;19.4;4;1.2;1.3;2.5;1.2;6.5;67;259;;;;;;;;;0.84;PR-016627-021;122;1.28;ovb
BRG_16_04A;PR-016627-051;20.09;21;0;;3.4;23.6;36.8;19.4;4;1.2;1.3;2.5;1.2;6.5;67;259;;;;;;;;;0.84;PR-016627-021;122;1.28;tz
BRG_16_04A;PR-016627-052;21;22;0;;0.5;20.5;39.6;23.6;7.2;1.3;0.8;1.9;0.4;4.3;64;242;;;;;;;;;1.47;PR-016627-022;115;1.29;tz
BRG_16_04A;PR-016627-053;22;23;0;;0.9;25.2;42.8;19.6;2.6;0.4;0.7;1.6;0.4;5.8;67;225;;;;;;;;;0.27;PR-016627-023;121;1.18;tz
BRG_16_04A;PR-016627-054;23;24;0;;0.1;36.2;48.6;10.5;0.5;0;0.4;0.6;0.1;3;69;199;;;;;;;;;6.06;PR-016627-024;124;1.08;tz
BRG_16_04A;PR-016627-055;24;25;0;;0.2;25.6;52.1;17.3;2.1;0.1;0.3;0.3;0;1.9;64;218;;;;;;;;;3.98;PR-016627-025;114;1.18;tz
BRG_16_04A;PR-016627-056;25;26;0;;0.2;23.7;49.2;21;2.8;0.3;0.2;0.4;0.1;2.1;63;225;;;;;;;;;2.02;PR-016627-026;111;1.23;tz
BRG_16_04A;PR-016627-057;26;27;0;;;;;;;;;;;;;;;;;;;;;;4.12;PR-016627-027;;;tz
BRG_16_04A;PR-016627-058;27;27.08;0;;9.8;21.6;21.4;16;4.3;2.7;3.2;5.6;2.6;12.6;74;321;;;;;;;;;1.77;PR-016627-028;139;1.39;tz
BRG_16_04A;PR-016627-058;27.08;27.27;0;;9.8;21.6;21.4;16;4.3;2.7;3.2;5.6;2.6;12.6;74;321;;;;;;;;;1.77;PR-016627-028;139;1.39;bc
BRG_16_04A;PR-016627-058;27.27;28;0;;9.8;21.6;21.4;16;4.3;2.7;3.2;5.6;2.6;12.6;74;321;;;;;;;;;1.77;PR-016627-028;139;1.39;iz
BRG_16_04A;PR-016627-059;28;29;0;;0.2;38;20.5;5.7;0.6;0.1;3.6;8.4;0;22.9;97;157;;;;;;;;;1.49;PR-016627-029;182;0.72;iz
BRG_16_04A;PR-016627-060;29;30;0;;0;42;24.5;3.4;0.3;0;2.1;5.9;0.1;21.7;91;158;;;;;;;;;1.35;PR-016627-030;169;0.74;iz
BRG_16_04B;PR-016582-031;0;0.29;;;19.3;15.1;28.3;21.7;5.1;1.8;0.9;1.4;1.6;4.7;54;434;;;;;;;;;0.79;PR-016582-001;96;1.85;ovb
BRG_16_04B;PR-016582-031;0.29;1;0;;19.3;15.1;28.3;21.7;5.1;1.8;0.9;1.4;1.6;4.7;54;434;;;;;;;;;0.79;PR-016582-001;96;1.85;tz
BRG_16_04B;PR-016582-032;1;2;0;;2.5;23.9;40.6;21;2.3;0.7;0.7;1.6;0.3;6.3;66;242;;;;;;;;;1.53;PR-016582-002;119;1.24;tz
BRG_16_04B;PR-016582-033;2;3;0;;4.5;32.5;39.9;13;1.9;0.4;0.6;0.9;0.6;5.7;67;251;;;;;;;;;6.27;PR-016582-003;121;1.23;tz
BRG_16_04B;PR-016582-034;3;4;0;;0.2;36.3;48.8;10.5;0.4;0.1;0.5;0.5;0;2.7;69;200;;;;;;;;;3.44;PR-016582-004;124;1.08;tz
BRG_16_04B;PR-016582-035;4;5;0;;0.4;18;41.5;22.4;5.3;3;2.5;2.1;1.9;2.9;66;252;;;;;;;;;7.94;PR-016582-005;122;1.31;tz
BRG_16_04B;PR-016582-036;5;5.29;0;;0;23.2;48.3;23.3;2.8;0.2;0.2;0.3;0;1.6;62;225;;;;;;;;;2.33;PR-016582-006;110;1.24;tz
BRG_16_04B;PR-016582-036;5.29;6;0;;0;23.2;48.3;23.3;2.8;0.2;0.2;0.3;0;1.6;62;225;;;;;;;;;2.33;PR-016582-006;110;1.24;iz
BRG_16_04B;PR-016582-037;6;7;0;;0;37;53.3;7.9;0.2;0;0.3;0.3;0;1;68;197;;;;;;;;;1.31;PR-016582-007;122;1.06;iz
BRG_16_04B;PR-016582-038;7;8;0;;0;40.9;53.4;4.1;0.7;0;0.1;0.1;0;0.6;68;193;;;;;;;;;0.61;PR-016582-008;123;1.04;iz
BRG_16_04B;PR-016582-039;8;9;0;;0;41.4;55.2;2.5;0.2;0;0.1;0.1;0;0.4;69;191;;;;;;;;;0.43;PR-016582-009;123;1.02;iz
BRG_16_04B;PR-016582-040;9;10;0;;0;38.8;58.6;2;0.2;0;0.1;0.1;0;0.3;68;192;;;;;;;;;0.13;PR-016582-010;123;1.02;iz
BRG_16_04B;PR-016582-041;10;11;0;;0;40.3;57.3;1.7;0.1;0;0.1;0.1;0;0.3;69;191;;;;;;;;;0.15;PR-016582-011;123;1.01;iz
BRG_16_04B;PR-016582-042;11;12;0;;0;46.1;52.3;1.1;0;0;0;0.1;0;0.3;70;186;;;;;;;;;0.32;PR-016582-012;125;1.01;iz
BRG_16_04B;PR-016582-043;12;13;0;;0;34.3;63;2.1;0;0;0;0.1;0.1;0.3;67;195;;;;;;;;;0.27;PR-016582-013;120;1.02;iz
BRG_16_04B;PR-016582-044;13;14;0;;0;26.5;69.5;3.5;0.3;0;0;0;0;0.1;65;202;;;;;;;;;0.55;PR-016582-014;116;1.04;iz
BRG_16_04B;PR-016582-045;14;15;0;;0;23.2;71.8;4.5;0.1;0.1;0.1;0;0;0.1;64;205;;;;;;;;;0.37;PR-016582-015;114;1.05;iz
BRG_16_04B;PR-016582-046;15;16;0;;0;22.1;62.5;14.1;0.6;0.1;0.1;0.1;0;0.4;63;214;;;;;;;;;0.85;PR-016582-016;111;1.14;iz
BRG_16_04B;PR-016582-047;16;17;0;;0;21.3;59.6;17.2;1.2;0;0.1;0.1;0;0.5;62;218;;;;;;;;;0.78;PR-016582-017;110;1.18;iz
BRG_16_04B;PR-016582-048;17;18;0;;0;24;56.5;17.1;1.2;0;0.1;0.1;0;0.8;63;216;;;;;;;;;0.95;PR-016582-018;111;1.17;iz
BRG_16_04B;PR-016582-049;18;19;0;;0;21.2;57.5;18.3;2.1;0.1;0.1;0.1;0;0.6;62;222;;;;;;;;;0.94;PR-016582-019;109;1.2;iz
BRG_16_04B;PR-016582-050;19;20;0;;0;19.5;54.9;22.2;2.4;0.1;0.1;0.1;0;0.7;61;227;;;;;;;;;0.77;PR-016582-020;107;1.24;iz
BRG_16_04B;PR-016582-051;20;21;0;;0;20.5;56.9;19.4;2;0.2;0.1;0.1;0;0.7;61;223;;;;;;;;;0.65;PR-016582-021;108;1.21;iz
BRG_16_04B;PR-016582-052;21;22;0;;0;15.9;53.1;28.3;1.8;0.1;0.1;0.1;0;0.6;59;233;;;;;;;;;0.66;PR-016582-022;104;1.29;iz
BRG_16_04B;PR-016582-053;22;23;0;;0;14.8;53.9;28.7;1.9;0.1;0.1;0.1;0;0.4;59;235;;;;;;;;;0.58;PR-016582-023;103;1.3;iz
BRG_16_04B;PR-016582-054;23;24;0;;0;16.2;62.3;20;1.1;0.1;0.1;0.1;0;0.3;61;225;;;;;;;;;0.41;PR-016582-024;107;1.21;iz
BRG_16_04B;PR-016582-055;24;25;0;;0;16.5;61.8;20.1;1.1;0.1;0.1;0.1;0;0.3;61;225;;;;;;;;;0.5;PR-016582-025;107;1.21;iz
BRG_16_04B;PR-016582-056;25;26;0;;0;14.4;59;24.8;1.1;0.1;0.1;0.1;0;0.4;60;230;;;;;;;;;0.73;PR-016582-026;105;1.25;iz
BRG_16_04B;PR-016582-057;26;27;0;;0;10.4;53.4;33.9;1.6;0;0.1;0.1;0;0.3;57;240;;;;;;;;;0.42;PR-016582-027;100;1.35;iz
BRG_16_04B;PR-016582-058;27;27.29;0;;0;11.3;50.4;35.3;2.1;0.1;0.1;0.1;0;0.5;57;243;;;;;;;;;0.46;PR-016582-028;99;1.37;iz
BRG_16_04B;PR-016582-058;27.29;28;0;;0;11.3;50.4;35.3;2.1;0.1;0.1;0.1;0;0.5;57;243;;;;;;;;;0.46;PR-016582-028;99;1.37;gz
BRG_16_04B;PR-016582-059;28;29;0;;0;9.3;44.2;42.3;3.2;0.1;0.2;0.2;0;0.5;56;252;;;;;;;;;0.53;PR-016582-029;97;1.45;gz
BRG_16_04B;PR-016582-060;29;30;0;;0.2;10.7;42.5;41.9;3.4;0.3;0.2;0.2;0.1;0.8;56;255;;;;;;;;;0.8;PR-016582-030;98;1.45;gz
BRG_16_05;PR-016583-051;0;1;;;28.8;14.6;15.8;11.6;5.2;2.8;6.2;4.9;1.5;8.7;67;504;;;;;;;;;2.29;PR-016583-001;134;1.92;ovb
BRG_16_05;PR-016583-052;1;2;0;;10.4;29;20;9.6;3.1;1.5;3.5;6.3;0.7;15.9;81;292;;;;;;;;;12.13;PR-016583-002;153;1.23;ovb
BRG_16_05;PR-016583-053;2;3;0;;7.7;27.4;21.6;10.8;5.5;3.5;3;5.3;1.4;13.7;77;290;;;;;;;;;10.6;PR-016583-003;144;1.27;ovb
BRG_16_05;PR-016583-054;3;4;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-004;;;ovb
BRG_16_05;PR-016583-055;4;5;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-005;;;ovb
BRG_16_05;PR-016583-056;5;6;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-006;;;ovb
BRG_16_05;PR-016583-057;6;7;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-007;;;ovb
BRG_16_05;PR-016583-058;7;8;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-008;;;ovb
BRG_16_05;PR-016583-059;8;9;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-009;;;ovb
BRG_16_05;PR-016583-060;9;10;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-010;;;ovb
BRG_16_05;PR-016583-061;10;11;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-011;;;ovb
BRG_16_05;PR-016583-062;11;12;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-012;;;ovb
BRG_16_05;PR-016583-063;12;13;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-013;;;ovb
BRG_16_05;PR-016583-064;13;14;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-014;;;ovb
BRG_16_05;PR-016583-065;14;15;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-015;;;ovb
BRG_16_05;PR-016583-066;15;16;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-016;;;ovb
BRG_16_05;PR-016583-067;16;17;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-017;;;ovb
BRG_16_05;PR-016583-068;17;18;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-018;;;ovb
BRG_16_05;PR-016583-069;18;19;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-019;;;ovb
BRG_16_05;PR-016583-070;19;20;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-020;;;ovb
BRG_16_05;PR-016583-071;20;20.81;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-021;;;ovb
BRG_16_05;PR-016583-071;20.81;21;0;;;;;;;;;;;;;;;;;;;;;;;PR-016583-021;;;tz
BRG_16_05;PR-016583-072;21;22;0;;1.7;19;34.1;25.8;8.2;1.6;1.8;2.2;0.5;5.1;66;257;;;;;;;;;2.6;PR-016583-022;119;1.34;tz
BRG_16_05;PR-016583-073;22;23;0;;0;23.4;47.2;19.9;2.9;0.7;0.5;1;0;4.4;66;220;;;;;;;;;0.73;PR-016583-023;117;1.18;tz
BRG_16_05;PR-016583-074;23;24;0;;0.1;31.9;49.9;11.7;0.4;0;0.5;0.8;0;4.6;69;200;;;;;;;;;2.93;PR-016583-024;125;1.07;tz
BRG_16_05;PR-016583-075;24;25;0;;0;38.4;50;8.1;0.3;0;0.4;0.4;0;2.5;70;195;;;;;;;;;3.24;PR-016583-025;125;1.05;tz
BRG_16_05;PR-016583-076;25;26;0;;0.1;38.4;49.7;8.3;0.4;0;0.3;0.3;0;2.4;69;196;;;;;;;;;8.55;PR-016583-026;124;1.06;tz
BRG_16_05;PR-016583-077;26;27;0;;0;17.2;51;27.5;3.2;0.2;0.1;0.1;0;0.6;59;235;;;;;;;;;1.85;PR-016583-027;104;1.3;tz
BRG_16_05;PR-016583-078;27;28;0;;0.3;17.3;48.2;29;3.4;0.1;0.2;0.2;0;1.2;60;238;;;;;;;;;4.88;PR-016583-028;105;1.32;tz
BRG_16_05;PR-016583-079;28;28.69;0;;;;;;;;;;;;;;;;;;;;;;17.5;PR-016583-029;;;tz
BRG_16_05;PR-016583-079;28.69;28.83;0;;;;;;;;;;;;;;;;;;;;;;17.5;PR-016583-029;;;iz
BRG_16_05;PR-016583-079;28.83;29;0;;;;;;;;;;;;;;;;;;;;;;17.5;PR-016583-029;;;iz
BRG_16_05;PR-016583-080;29;30;0;;0.4;38.9;30.5;4.8;0.5;0.4;2.6;5;0.1;16.7;87;172;;;;;;;;;2.82;PR-016583-030;163;0.83;iz
BRG_16_05;PR-016583-081;30;31;0;;0.5;38.8;28.6;5;0.7;0.2;2.1;5.2;0.7;18;87;176;;;;;;;;;2.15;PR-016583-031;161;0.84;iz
BRG_16_05;PR-016583-082;31;32;0;;0.2;40.1;26.3;4.8;0.3;0;2.3;5.7;0.1;20.2;90;164;;;;;;;;;2.28;PR-016583-032;167;0.78;iz
BRG_16_05;PR-016583-083;32;33;0;;0;38.4;26.5;5.3;0.4;0.1;2.7;5.9;0;20.7;91;161;;;;;;;;;3.14;PR-016583-033;170;0.77;iz
BRG_16_05;PR-016583-084;33;34;0;;0;39.6;31.5;7.9;0.5;0;1.5;3.6;0.1;15.3;83;175;;;;;;;;;2.23;PR-016583-034;152;0.88;iz
BRG_16_05;PR-016583-085;34;35;0;;0;34.9;34.7;10.7;0.5;0;1.4;3.7;0;14.1;81;181;;;;;;;;;1.49;PR-016583-035;147;0.92;iz
BRG_16_05;PR-016583-086;35;36;0;;0;33.6;36.7;14.5;0.7;0;0.8;2.4;0;11.3;75;191;;;;;;;;;0.71;PR-016583-036;136;1.01;iz
BRG_16_05;PR-016583-087;36;37;0;;0.9;34.8;28.5;8.1;1;0.3;3.2;6.1;0.1;16.9;88;180;;;;;;;;;5.02;PR-016583-037;165;0.86;iz
BRG_16_05;PR-016583-088;37;38;0;;0;26.9;36.5;23.1;3.2;0.4;0.4;1.5;0.1;7.8;68;216;;;;;;;;;0.63;PR-016583-038;121;1.17;iz
BRG_16_05;PR-016583-089;38;39;0;;2.6;13.7;21.4;23.7;15.7;12.7;0.3;0.8;5.3;3.6;51;364;;;;;;;;;1.04;PR-016583-039;88;1.79;iz
BRG_16_05;PR-016583-090;39;40;0;;2.5;12.8;34.3;24.6;9.7;8.6;0.2;0.3;5.5;1.6;52;340;;;;;;;;;1.02;PR-016583-040;90;1.68;iz
BRG_16_05;PR-016583-091;40;41;0;;0.9;16.5;47.4;25.2;4.8;2.7;0.1;0.2;1.1;1.2;58;262;;;;;;;;;1;PR-016583-041;101;1.39;iz
BRG_16_05;PR-016583-092;41;41.17;0;;0.8;17.7;46.8;25.7;4.4;2.1;0.2;0.2;1;1.1;58;256;;;;;;;;;1.01;PR-016583-042;103;1.37;iz
BRG_16_05;PR-016583-092;41.17;42;0;;0.8;17.7;46.8;25.7;4.4;2.1;0.2;0.2;1;1.1;58;256;;;;;;;;;1.01;PR-016583-042;103;1.37;gz
BRG_16_05;PR-016583-093;42;43;0;;0.4;19.8;50;23.3;3.5;1;0.1;0.1;0.5;1.2;60;240;;;;;;;;;0.81;PR-016583-043;105;1.29;gz
BRG_16_05;PR-016583-094;43;44;0;;0.2;20.4;50.6;23.5;3.1;0.7;0.1;0.1;0.3;1;60;235;;;;;;;;;0.78;PR-016583-044;106;1.28;gz
BRG_16_05;PR-016583-095;44;45;0;;0.3;22.2;50.4;21.6;3;0.6;0.1;0.1;0.6;1.1;61;234;;;;;;;;;0.89;PR-016583-045;108;1.26;gz
BRG_16_05;PR-016583-096;45;46;0;;0.3;24.1;45.7;23.6;3.2;0.4;0.1;0.2;0.1;2.2;62;229;;;;;;;;;1.22;PR-016583-046;109;1.26;gz
BRG_16_05;PR-016583-097;46;47;0;;2.6;22.5;39.7;24.9;4.6;0.6;0.2;0.5;0.2;4.1;61;256;;;;;;;;;0.75;PR-016583-047;109;1.34;gz
BRG_16_05;PR-016583-098;47;48;0;;0.2;22;48.6;22.9;3.6;0.5;0.2;0.2;0.6;1.2;61;235;;;;;;;;;0.7;PR-016583-048;108;1.28;gz
BRG_16_05;PR-016583-099;48;49;0;;0.1;23.6;50.5;21.3;2.5;0.4;0.1;0.2;0.1;1.2;62;226;;;;;;;;;0.72;PR-016583-049;110;1.24;gz
BRG_16_05;PR-016583-100;49;50;0;;0.3;25.3;46.4;21.7;3.3;0.3;0.1;0.2;0.2;2.1;62;228;;;;;;;;;0.75;PR-016583-050;110;1.24;gz
BRG_16_06;PR-016563-018;0;1;;;0;19.8;54.1;21.8;2.8;0.2;0.1;0.2;0;0.9;61;227;;;;;;;;;1.1;PR-016563-001;107;1.24;tz
BRG_16_06;PR-016563-019;1;2;0;;0;26.9;55.3;15.5;0.8;0.1;0.2;0.2;0;1;64;212;;;;;;;;;5.33;PR-016563-002;114;1.15;tz
BRG_16_06;PR-016563-020;2;3;0;;0;20.8;53.9;22.1;2.1;0.1;0.1;0.2;0;0.7;61;225;;;;;;;;;2.21;PR-016563-003;108;1.23;tz
BRG_16_06;PR-016563-021;3;4;0;;0;20.7;50.2;24.6;3.3;0.1;0.1;0.1;0;1;61;230;;;;;;;;;1.79;PR-016563-004;107;1.27;tz
BRG_16_06;PR-016563-022;4;4.91;0;;2;17.4;37.8;31.4;8.4;1;0.1;0.2;0.3;1.4;57;273;;;;;;;;;6.02;PR-016563-005;99;1.46;tz
BRG_16_06;PR-016563-022;4.91;5;0;;2;17.4;37.8;31.4;8.4;1;0.1;0.2;0.3;1.4;57;273;;;;;;;;;6.02;PR-016563-005;99;1.46;bc
BRG_16_06;PR-016563-023;5;6;0;;;;;;;;;;;;;;;;;;;;;;1.74;PR-016563-006;;;bc
BRG_16_06;PR-016563-024;6;6.91;0;;;;;;;;;;;;;;;;;;;;;;7.43;PR-016563-007;;;bc
BRG_16_06;PR-016563-024;6.91;7;0;;;;;;;;;;;;;;;;;;;;;;7.43;PR-016563-007;;;iz
BRG_16_06;PR-016563-025;7;8;0;;3.4;22.7;44.3;18.8;2.1;0.8;2.3;1.5;0.6;3.5;68;252;;;;;;;;;5.08;PR-016563-008;125;1.27;iz
BRG_16_06;PR-016563-026;8;9;0;;0.3;27.9;51;15.7;1.1;0.2;1.2;0.7;0;2;68;212;;;;;;;;;2.24;PR-016563-009;123;1.14;iz
BRG_16_06;PR-016563-027;9;10;0;;0.5;26.7;52.3;16.1;1.1;0.2;0.7;0.4;0.2;1.7;65;218;;;;;;;;;1.52;PR-016563-010;117;1.17;iz
BRG_16_06;PR-016563-028;10;11;0;;0.9;27.9;48.4;17.5;1.2;0.2;0.4;0.4;0.5;2.5;65;224;;;;;;;;;1.2;PR-016563-011;116;1.2;iz
BRG_16_06;PR-016563-029;11;12;0;;0.7;28.4;47.2;18.1;1.4;0.2;0.2;0.4;0;3.5;65;219;;;;;;;;;0.75;PR-016563-012;116;1.18;iz
BRG_16_06;PR-016563-030;12;13;0;;0;28.6;60;9.9;0.2;0;0.3;0.2;0;0.8;66;205;;;;;;;;;0.93;PR-016563-013;118;1.09;iz
BRG_16_06;PR-016563-031;13;14;0;;0.2;28;49.4;18.1;1.1;0.1;0.2;0.3;0;2.6;65;214;;;;;;;;;0.83;PR-016563-014;116;1.17;iz
BRG_16_06;PR-016563-032;14;15;0;;0.1;17.6;53.1;26.9;1.2;0.1;0.2;0.1;0;0.6;60;230;;;;;;;;;0.79;PR-016563-015;106;1.28;iz
BRG_16_06;PR-016563-033;15;16;0;;0;16.9;52.4;27.8;1.8;0.1;0.2;0.2;0;0.6;60;232;;;;;;;;;0.81;PR-016563-016;105;1.29;iz
BRG_16_06;PR-016563-034;16;17;0;;0;12.8;44.7;37.1;4.2;0.1;0.3;0.2;0;0.6;57;247;;;;;;;;;1.01;PR-016563-017;100;1.4;iz
BRG_16_06;;17;17.02;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_16_06;;17.02;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_16_07;PR-016564-018;0;1;;;0;24.4;50.4;20;2.9;0.1;0.2;0.2;0;1.6;63;221;;;;;;;;;2.67;PR-016564-001;111;1.21;tz
BRG_16_07;PR-016564-019;1;2;0;;0.2;24.3;52.3;18.8;2.2;0.3;0.1;0.2;0.1;1.5;63;223;;;;;;;;;4.62;PR-016564-002;111;1.21;tz
BRG_16_07;PR-016564-020;2;3;0;;0;24.6;52.6;18.9;2.1;0.1;0.2;0.3;0;1.1;63;219;;;;;;;;;3.09;PR-016564-003;112;1.2;tz
BRG_16_07;PR-016564-021;3;3.84;0;;0.2;19.9;45.1;26.9;5.1;0.7;0.1;0.2;0;1.7;60;239;;;;;;;;;3.02;PR-016564-004;105;1.32;tz
BRG_16_07;PR-016564-021;3.84;4;0;;0.2;19.9;45.1;26.9;5.1;0.7;0.1;0.2;0;1.7;60;239;;;;;;;;;3.02;PR-016564-004;105;1.32;bc
BRG_16_07;PR-016564-022;4;4.16;0;;4;20.2;40;25.4;4.6;1.2;0.8;0.8;0.4;2.7;61;276;;;;;;;;;2.03;PR-016564-005;109;1.41;bc
BRG_16_07;PR-016564-022;4.16;5;0;;4;20.2;40;25.4;4.6;1.2;0.8;0.8;0.4;2.7;61;276;;;;;;;;;2.03;PR-016564-005;109;1.41;iz
BRG_16_07;PR-016564-023;5;6;0;;1.4;23.6;43.1;22.8;3.1;0.2;1;1;0.1;3.8;65;235;;;;;;;;;2.21;PR-016564-006;118;1.25;iz
BRG_16_07;PR-016564-024;6;7;0;;0.7;27.2;47.6;18.8;1.6;0.2;0.4;0.5;0.3;2.7;65;223;;;;;;;;;1.53;PR-016564-007;116;1.2;iz
BRG_16_07;PR-016564-025;7;8;0;;0.1;28.7;60.2;9.2;0.1;0.1;0.2;0.2;0.1;1;66;205;;;;;;;;;1.24;PR-016564-008;117;1.09;iz
BRG_16_07;PR-016564-026;8;9;0;;0;23;54.7;17.7;3.1;0.6;0.1;0.1;0;0.7;62;224;;;;;;;;;1.08;PR-016564-009;109;1.21;iz
BRG_16_07;PR-016564-027;9;10;0;;0;21.2;50.9;20.8;5.2;1.1;0;0.1;0.1;0.6;60;235;;;;;;;;;1.21;PR-016564-010;105;1.28;iz
BRG_16_07;PR-016564-028;10;11;0;;0.1;26.8;55.6;15.1;0.8;0.2;0.1;0.1;0.1;1.1;64;214;;;;;;;;;1.05;PR-016564-011;114;1.15;iz
BRG_16_07;PR-016564-029;11;12;0;;0;26.3;53.9;16.4;1.9;0.5;0.1;0.1;0.1;0.8;63;219;;;;;;;;;1.17;PR-016564-012;112;1.18;iz
BRG_16_07;PR-016564-030;12;13;0;;0;27.5;63.2;8.2;0.1;0;0.3;0.1;0;0.6;66;204;;;;;;;;;1.14;PR-016564-013;117;1.07;iz
BRG_16_07;PR-016564-031;13;14;0;;0;18.2;56.3;23.6;1.1;0.1;0.1;0.1;0;0.4;60;226;;;;;;;;;0.73;PR-016564-014;106;1.24;iz
BRG_16_07;PR-016564-032;14;15;0;;0;17.2;57.5;23.3;1.3;0;0.1;0;0;0.4;60;226;;;;;;;;;0.84;PR-016564-015;106;1.24;iz
BRG_16_07;PR-016564-033;15;16;0;;0;18.2;56;23.9;1;0.1;0.1;0.1;0;0.6;61;226;;;;;;;;;0.69;PR-016564-016;107;1.24;iz
BRG_16_07;PR-016564-034;16;16.91;0;;0;23.3;53.7;19;2.8;0.2;0;0.1;0;0.8;62;223;;;;;;;;;0.86;PR-016564-017;109;1.21;iz
BRG_16_07;PR-016564-034;16.91;17;0;;0;23.3;53.7;19;2.8;0.2;0;0.1;0;0.8;62;223;;;;;;;;;0.86;PR-016564-017;109;1.21;gz
BRG_16_07;;17;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_16_08;PR-016565-019;0;0.59;;;0;25.2;53.5;17.9;2;0.2;0.1;0.1;0.1;0.8;63;219;;;;;;;;;2.91;PR-016565-001;111;1.19;tz
BRG_16_08;PR-016565-019;0.59;1;0;;0;25.2;53.5;17.9;2;0.2;0.1;0.1;0.1;0.8;63;219;;;;;;;;;2.91;PR-016565-001;111;1.19;iz
BRG_16_08;PR-016565-020;1;2;0;;0.3;29.1;48.5;16.2;2;0.1;0.6;0.6;0;2.7;67;214;;;;;;;;;5.65;PR-016565-002;119;1.16;iz
BRG_16_08;PR-016565-021;2;3;0;;0;34.7;55.2;7.4;0.6;0.1;0.4;0.3;0.1;1.2;68;200;;;;;;;;;1.8;PR-016565-003;122;1.06;iz
BRG_16_08;PR-016565-022;3;4;0;;0;39.9;53.7;4.4;0.2;0.1;0.2;0.2;0.1;1.3;69;194;;;;;;;;;1.04;PR-016565-004;124;1.03;iz
BRG_16_08;PR-016565-023;4;5;0;;0.1;41.2;53.5;2.8;0.4;0;0.3;0.2;0.1;1.3;70;192;;;;;;;;;0.46;PR-016565-005;125;1.02;iz
BRG_16_08;PR-016565-024;5;6;0;;2;32.4;43.5;12.8;0.9;0.2;0.5;0.8;0.2;6.8;69;220;;;;;;;;;0.48;PR-016565-006;125;1.13;iz
